SMILES,Title,IC50nM
COc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5)ccc43)c2)cc(OC)c1OC,CHEMBL2376909,24.0
O=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644618,24.0
Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cn[nH]c4)ccn3)cc2)n1,CHEMBL3099963,24.0
O=C(Nc1cnn(-c2csc(C(=O)NCC3CCOCC3)c2)c1)Nc1ccccc1Cl,CHEMBL4744992,24.0
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N)cc3)c2)[nH]1,CHEMBL4074524,24.0
CNC(=O)c1cc(-n2ncc3cc(Nc4ccccc4Cl)cnc32)cs1,CHEMBL4851793,24.0
O=C(Cc1ccc(F)c2cnccc12)Nc1scc(Br)c1-c1nnc[nH]1,50659435,24.0
NC1CCC(Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)CC1,50715940,24.0
CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c(C)c2)cc1,CHEMBL4093282,25.0
Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1ncn[nH]1,CHEMBL1614820,25.0
Cc1n[nH]c(-c2c(C)csc2NC(=O)CN2C(=O)CCc3ccccc32)n1,CHEMBL1682012,25.0
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2CC2CCCCC2)ccn1,CHEMBL3394107,25.0
COc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4)cn3)c2)cc(OC)c1OC,CHEMBL1233747,25.0
Cc1nnc(-c2c(C)csc2NC(=O)CN2C(=O)CCc3ccccc32)[nH]1,50626380,25.0
Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1nnc[nH]1,50626381,25.0
Fc1ccc(-c2conc2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cc1,CHEMBL3099965,26.0
c1ccc(-c2noc(CN3CCCCC3)c2-c2ccnc(NC3CCCCC3)n2)cc1,CHEMBL1080582,26.0
CCC(C)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2CC(OC)OC)ccn1,CHEMBL3394121,26.0
CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)cc2)cc1,CHEMBL4085536,27.0
CNc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,CHEMBL3099972,27.0
CC(C)(C)Oc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,CHEMBL1923194,27.0
CC(C)NC(=O)N1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,CHEMBL3577874,28.0
O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1682013,28.0
O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Br)c1-c1nnc[nH]1,50626382,28.0
O=C(Nc1cnn(-c2cccc(C(=O)NC3CCNC3)c2)c1)Nc1ccccc1Cl,CHEMBL3355184,29.0
O=c1n(Cc2ccncc2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644642,29.0
COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1,CHEMBL259060,30.0
Clc1ccccc1Nc1ccc2c(-c3ccccc3)[nH]nc2c1,CHEMBL440566,30.0
Cc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cn1,CHEMBL1761571,30.0
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(NC(=O)c4cccc(N)c4)cc3)c2)n1C,CHEMBL4104351,30.0
O=C(Cc1cccc2ncc(F)cc12)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1822133,30.0
Cc1ccc(-c2cccc3cnc(NC4CCC(C(=O)N5CCCC5)CC4)nc23)cn1,CHEMBL1761576,30.0
Cc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cn1,CHEMBL1761563,30.0
COc1ccc(Oc2cc(Nc3ccc(Cl)cc3C(N)=O)c(C(F)(F)F)cn2)cc1,CHEMBL1923208,30.0
COc1ccc(Oc2nccc(C(C#N)c3nc4ccccc4s3)n2)cc1,CHEMBL3947385,30.0
CNC(=O)c1cc(-n2ncc3cc(Oc4ccccc4Cl)ccc32)cs1,CHEMBL4864514,30.0
Clc1ccccc1Nc1ccc2c(-c3ccccc3)n[nH]c2c1,50319404,30.0
O=C(Cc1cccc2ncc(F)cc12)Nc1scc(Br)c1-c1nnc[nH]1,50659436,30.0
CNC(=O)CN1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,CHEMBL392615,31.0
NC1CCC(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)CC1,CHEMBL1946334,31.0
CC(C)N1CCC(NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)cs2)C1,CHEMBL4869300,31.0
CC(C)C(=O)NC1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,CHEMBL3577866,31.0
Fc1ccccc1Nc1cc(-c2ccnc(Nc3ccccc3F)c2)ccn1,CHEMBL203289,32.0
CCNC(=O)N1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,CHEMBL392614,32.0
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)CC1,CHEMBL203009,32.0
CC(C)CCNc1nccc(-c2cccnc2Oc2ccc(Nc3nc4ccccc4[nH]3)c3ccccc23)n1,CHEMBL3355994,32.0
Cc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,CHEMBL3099968,32.0
Cc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)c2)ccc1N1CCOCC1,CHEMBL2376913,32.0
CN(C)c1ccc(-c2cnc3[nH]cc(-c4cn[nH]c4)c3c2)cc1,CHEMBL3393595,32.0
O=c1[nH]nc(-c2ccnc(NC3CCCOC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644619,32.0
O=C(O)c1ccc(-c2[nH]nc3cc(Nc4ccccc4Cl)ccc23)cc1,CHEMBL197698,32.0
O=C(O)c1ccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)cc1,50319408,32.0
O=C(Cc1cccc2cnccc12)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1682016,33.0
Cc1cnc(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)cn1,CHEMBL205402,33.0
O=C(NCCCN1CCOCC1)c1ccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)cc1,CHEMBL2376906,33.0
O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1c(F)cccc1Cl,CHEMBL4778645,33.0
COC(Cn1c(SC=CC(=O)O)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1)OC,CHEMBL3394101,33.0
O=C(Cc1cccc2cnccc12)Nc1scc(Br)c1-c1nnc[nH]1,50626252,33.0
O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1682019,34.0
O=C(Nc1cnn(-c2cccc(C(=O)NC3CNC3)c2)c1)Nc1ccccc1Cl,CHEMBL3355183,34.0
NC(=O)c1ccccc1Nc1cc(Oc2ccc(N3CCNCC3)cc2)ncc1C(F)(F)F,CHEMBL1923203,34.0
CN(C)CCn1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,CHEMBL3352845,34.0
O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1nnc[nH]1,50626255,34.0
NC(=O)c1ccccc1Nc1cc(Oc2ccc(OC(F)(F)F)cc2)ncc1C(F)(F)F,CHEMBL1923191,35.0
O=C(NCCO)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,CHEMBL2376922,35.0
O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1ccccc1Cl,CHEMBL4753641,35.0
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2CC2CCCO2)ccn1,CHEMBL3394108,35.0
O=c1n(C2CCN(CC(F)(F)F)CC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644645,36.0
COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,CHEMBL1923188,37.0
CCNC(=O)NC1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,CHEMBL3577871,37.0
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1C#N,CHEMBL377408,37.0
COc1cc(-n2ccc(CNc3ccc(Cl)cc3)cc2=O)ccc1OCC(C)(C)O,222129,37.8
Cc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)ccc1N1CCOCC1,CHEMBL2376914,38.0
Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,CHEMBL3355146,38.0
CN1CCC(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,CHEMBL4754584,39.0
O=C(NCCN1CCN(C2CCC2)CC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,CHEMBL3393598,40.0
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2Cl)cn1,CHEMBL1761577,40.0
O=c1[nH]nc(-c2ccnc(Nc3ccccn3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644625,40.0
Cc1cccc(Nc2ccc3c(cnn3-c3cccc(C(=O)NCCN4CCN(C5CCC5)CC4)c3)c2)c1Cl,CHEMBL2376926,40.0
O=C1NC(=Nc2ccccc2Cl)SC1=C1C(=O)Nc2ccc(F)cc21,CHEMBL4470981,40.0
N#CC(=C1Nc2ccccc2S1)c1ccnc(NCCc2ccc(S(N)(=O)=O)cc2)n1,CHEMBL363355,41.0
O=C(Cc1cc(F)cc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1822134,41.0
O=C(Cc1cc(F)cc2ncccc12)Nc1scc(Br)c1-c1nnc[nH]1,50659437,41.0
N#CC(c1ccnc(NCCc2ccc(S(N)(=O)=O)cc2)n1)c1nc2ccccc2s1,50383522,41.0
COc1ccccc1Nc1ccc2c(cnn2-c2cccc(C(=O)NCCCN3CCOCC3)c2)c1,CHEMBL2376917,43.0
CC(=O)N1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)CC1,CHEMBL204757,44.0
COc1ccc(Oc2cc(Nc3ccc(F)cc3C(N)=O)c(C(F)(F)F)cn2)cc1,CHEMBL1923207,45.0
CC1(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)COC1,CHEMBL4758113,45.0
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2C2CCCC2)ccn1,CHEMBL3394104,45.0
CCOc1ccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)cc1OC,CHEMBL2376911,46.0
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2C2CCC2)ccn1,CHEMBL3394103,47.0
CC1CCN(C(=O)N2CCC(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)CC2)CC1,CHEMBL245733,48.0
NC(=O)c1ccccc1Nc1cc(Oc2ccc3c(c2)OCO3)ncc1C(F)(F)F,CHEMBL1923201,48.0
COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(F)cn2)cc1,CHEMBL1923186,48.0
c1ccc(Nc2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,CHEMBL383177,48.0
COc1ccc(Oc2cc(Nc3cc(F)ccc3C(N)=O)c(C(F)(F)F)cn2)cc1,CHEMBL1923209,49.0
Fc1ccccc1Nc1nc2cnc(NC3CCCCC3)nc2n1C1CCCC1,CHEMBL1946332,50.0
O=C(Nc1cnn(-c2csc(C(=O)NC3CCOCC3)c2)c1)Nc1ccccc1Cl,CHEMBL4762965,50.0
c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(-c3cn[nH]c3)cc2n1,CHEMBL1761555,50.0
Cc1ccc(-c2ncn(-c3ccc(Nc4ncc5ccc(-c6cn[nH]c6)cc5n4)cc3)n2)cn1,CHEMBL1761561,50.0
Cc1ccc(-c2cccc3cnc(NC4CCC(O)CC4)nc23)cn1,CHEMBL1761575,50.0
CN1CCN(CCNC(=O)c2cccc(-n3ncc4cc(Nc5c(Cl)cccc5Cl)ccc43)c2)CC1,CHEMBL2376925,50.0
O=C(Nc1cnn(-c2csc(C(=O)NC3CNC3)c2)c1)Nc1ccccc1Cl,CHEMBL4783382,50.0
COc1cc2c(cc1Cl)C(c1ccc(Cl)c(Cl)c1)=NCC2,CHEMBL1087421,50.12
O=C(Cc1cccc2ncc(C(F)(F)F)cc12)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1822135,52.0
Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cnn(C)c4)ccn3)cc2)n1,CHEMBL3100084,52.0
O=C(Nc1ccc2[nH]nc(-c3cc4ccccc4s3)c2c1)C1CCOC1,50383511,52.0
O=C(Cc1cccc2ncc(C(F)(F)F)cc12)Nc1scc(Br)c1-c1nnc[nH]1,50659438,52.0
S=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1784650,52.2
Cc1sc(C(=O)NC2CCOC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,CHEMBL4749547,53.0
O=C(Nc1cnn(-c2csc(C(=O)NC3COC3)c2)c1)Nc1ccc(F)cc1Cl,CHEMBL4754908,53.0
CCNC(=O)N1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,CHEMBL3577873,54.0
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cccc(F)c2c1,CHEMBL1644635,54.0
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,CHEMBL2376915,54.0
O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644615,54.0
O=C(O)C=CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)n1CC1CC1,CHEMBL3394123,54.0
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2C)ccn1,CHEMBL3394100,55.0
Cc1cncc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)c1,200729,55.0
CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,CHEMBL248176,57.0
CC(C)n1c(=O)ccc2cnc(NC3CCC(O)CC3)nc21,CHEMBL3577855,58.0
COc1cc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5C)ccc43)c2)cc(OC)c1OC,CHEMBL2376912,59.0
O=C(NCCCN1CCCC1=O)c1cnccc1Nc1nc(-c2cc(Br)ccc2F)nc2nccnc12,CHEMBL234655,59.0
COc1ccc(Oc2cc(Nc3c(F)cccc3C(N)=O)c(C(F)(F)F)cn2)cc1,CHEMBL1923212,60.0
N#CC(c1ccnc(OCc2ccccc2)n1)c1nc2ccccc2s1,CHEMBL3899711,60.0
Cc1ccc(-c2cccc3cnc(Nc4ccc5c(c4)OCO5)nc23)cn1,CHEMBL1761572,60.0
Cc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCC2(CC1)OCCO2,CHEMBL1783587,60.0
c1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cc1,CHEMBL1761567,60.0
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(-c6ccccn6)n5)cc4)nc3c2)cn1,CHEMBL1761562,60.0
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,CHEMBL424872,60.0
O=c1[nH]nc(-c2ccnc(Nc3ccccc3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644624,61.0
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncc1C(F)(F)F,CHEMBL3220469,61.0
CCNC(=O)N1CCC(Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC=CC(=O)O)n3C)ccn2)CC1,CHEMBL3394122,61.0
COc1ccc(COCC2CCc3nc(-c4ccc(F)cc4)c(-c4ccnc(N)n4)n32)cc1,CHEMBL372082,61.2
COC(=O)c1c(C)csc1NC(=O)Cc1cccc2cnccc12,CHEMBL1681791,62.0
Cc1ncc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,CHEMBL3355167,62.0
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCOCC4)c3n2)cc1,CHEMBL1946341,63.0
NC(=O)c1cccc(-n2ncc3cc(Nc4ccccc4F)ccc32)c1,CHEMBL2376924,63.0
CC(C)n1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2Cl)cn1,CHEMBL1761578,63.0
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3ccccc3c2)n1,784813,65.0
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3ccccc3n2)n1,784812,65.0
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3c(c2)OCCO3)n1,784811,65.0
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc(Cl)c(Cl)c2)n1,784814,65.0
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc(F)c(C(F)(F)F)c2)n1,784815,65.0
N#CCc1cnc(-c2ccc3c(c2)OCCO3)n1-c1ccnc(NC2CCCNC2)n1,784817,65.0
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(NC2CCCNC2)n1,784818,65.0
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCNC2)n1,784820,65.0
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCNC2)n1,784821,65.0
N#CCc1cnc(-c2ccc3c(c2)OCO3)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,784822,65.0
N#CCc1cnc(-c2ccc3c(c2)OCCO3)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,784823,65.0
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,784826,65.0
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,784827,65.0
N#CCc1cnc(-c2ccc3c(c2)OCO3)n1-c1ccnc(NC2CCOCC2)n1,784798,65.0
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(NC2CCOCC2)n1,784800,65.0
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCOCC2)n1,784802,65.0
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCOCC2)n1,784803,65.0
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(NC2CCCCC2)n1,784807,65.0
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCCC2)n1,784808,65.0
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3c(c2)OCO3)n1,784810,65.0
Cc1sc(C(=O)NC2COC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,CHEMBL4784092,67.0
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Br,CHEMBL3220467,68.0
O=C(NC(c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4CC(O)C5)cc3)c2c1,50329723,68.0
Clc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1cc[nH]n1,CHEMBL1771661,70.0
COc1cccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)c1,CHEMBL1923189,70.0
N#CC(c1ccnc(NCCc2c[nH]cn2)n1)c1nc2ccccc2s1,CHEMBL254651,70.0
COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cc1F,CHEMBL1761565,70.0
N#CC(=C1Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1,CHEMBL191384,70.0
O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cc(F)ccc2c1,CHEMBL1644632,70.0
Fc1ccc(-c2c(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)noc2C2CC2)cc1,CHEMBL3099967,70.0
N#CC(c1ccnc(NC2Cc3c[nH]c2n3)n1)c1nc2ccccc2s1,CHEMBL3909478,70.0
O=c1[nH]nc(-c2ccnc(NC3CCC3)c2)n1-c1ccc2ccccc2c1,CHEMBL1644622,70.0
NC(=O)c1ccccc1Nc1ccnc(Oc2ccc(N3CCNCC3)cc2)c1,CHEMBL1923185,70.0
N#CC(=C1Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,CHEMBL1788116,70.0
N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,188581,70.0
N#CC(c1ccnc(NCCc2cnc[nH]2)n1)c1nc2ccccc2s1,50383515,70.0
O=C(Cn1c(=O)ccc2c(C(F)(F)F)cccc21)Nc1scc(Br)c1-c1ncn[nH]1,CHEMBL1822148,71.0
Cc1ccc(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)ccc2F)cn1,CHEMBL3355158,71.0
O=C(Nc1cnn(-c2csc(C(=O)NCC3CCOC3)c2)c1)Nc1ccccc1Cl,CHEMBL4755895,71.0
O=C(Cn1c(=O)ccc2c(C(F)(F)F)cccc21)Nc1scc(Br)c1-c1nnc[nH]1,50659452,71.0
NC(=O)c1ccccc1Nc1cc(Oc2ccc(-c3cccnc3)cc2)ncc1C(F)(F)F,CHEMBL1923204,72.0
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,51422453,73.0
c1cc(-c2nocc2C2CC2)cc(Nc2ccc(N3CCOCC3)cc2)n1,CHEMBL3100083,74.0
O=C(Cc1cccc2cnccc12)Nc1scnc1-c1cscn1,CHEMBL1288160,77.0
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4c(Cl)cccc4Cl)ccc32)c1,CHEMBL2376916,77.0
COc1ccc(Oc2cc(Nc3cc(Cl)ccc3C(N)=O)c(C(F)(F)F)cn2)cc1,CHEMBL1923210,78.0
N#Cc1cc(-c2ccnc(Nc3ccc(-n4cnc(-c5ccccn5)n4)cc3)n2)cc(N2CCOCC2)c1,CHEMBL584899,79.0
COC(Cn1c(SCC#N)nc(-c2ccc(F)cc2)c1-c1ccnc(NC2CC2)c1)OC,CHEMBL3394119,79.0
Cc1ncn(-c2ccc(Nc3nccc(-c4cc(C#N)cc(N5CCOCC5)c4)n3)cc2)n1,CHEMBL570554,79.0
Cc1nc2c(cnn2-c2csc(C(=O)NC3COC3)c2)cc1Nc1ccc(F)cc1Cl,CHEMBL4854405,79.0
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2C2CCCCC2)ccn1,CHEMBL3394110,79.0
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2cccc3ncccc23)n1,CHEMBL1682010,80.0
Cc1cccc(NC(=O)c2ccc(Cl)o2)c1N1CCC2(CC1)OCCO2,CHEMBL1783588,80.0
Cc1ccc(NC(=O)c2ccc(F)c(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,CHEMBL3355156,80.0
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ncc32)c1,CHEMBL2376931,80.0
COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cc1F,CHEMBL1761568,80.0
NC(=O)c1ccccc1Nc1cc(Oc2ccc(-n3cncn3)cc2)ncc1C(F)(F)F,CHEMBL1923202,80.0
O=C(Nc1cnn(-c2csc(C(=O)NC3CC3)c2)c1)Nc1ccccc1Cl,CHEMBL4793809,80.0
CCOC(=O)C=CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,CHEMBL3394126,80.0
